unique_key,created_date,complaint_type,latitude,longitude,borough
REAL_Brooklyn_Heights_17_1766121904,2025-12-19 00:25:04,Noise - Commercial,40.69608388072099,-74.00636235686868,BROOKLYN
REAL_Astoria_119_1766121904,2025-12-19 00:25:04,Noise - Commercial,40.77681673753596,-73.92701551853969,QUEENS
REAL_Coney_Island_43_1766121904,2025-12-19 00:25:04,Noise - Residential,40.582682516751355,-73.95445604925891,BROOKLYN
REAL_Fordham_53_1766121904,2025-12-19 00:25:04,Illegal Parking,40.86466980522457,-73.894849836294,BRONX
REAL_Riverdale_38_1766121904,2025-12-19 00:25:04,Heat/Hot Water,40.8986320380894,-73.89720386356615,BRONX
REAL_Riverdale_50_1766121904,2025-12-19 00:25:04,Illegal Parking,40.89967717484867,-73.90935083470737,BRONX
REAL_Fordham_1_1766121904,2025-12-19 00:25:04,Traffic Signal Condition,40.86290774791642,-73.89468803248852,BRONX
REAL_Fordham_16_1766121904,2025-12-19 00:25:04,Street Condition,40.869460388187996,-73.8801367688154,BRONX
REAL_Throggs_Neck_23_1766121904,2025-12-19 00:25:04,Sewer,40.82179650796457,-73.82935127250929,BRONX
REAL_Fordham_39_1766121904,2025-12-19 00:25:04,Homeless Person Assistance,40.86075895062299,-73.87084339892797,BRONX
REAL_Fordham_103_1766121904,2025-12-19 00:25:04,Noise - Commercial,40.860582452138985,-73.90021665352126,BRONX
REAL_Woodside_9_1766121904,2025-12-19 00:25:04,Blocked Driveway,40.734466498922274,-73.90865115187596,QUEENS
REAL_Fordham_123_1766121904,2025-12-19 00:25:04,Heat/Hot Water,40.87666306644784,-73.89687054916082,BRONX
REAL_Fordham_126_1766121904,2025-12-19 00:25:04,Graffiti,40.84190971376096,-73.88999788939606,BRONX
REAL_Kingsbridge_34_1766121904,2025-12-19 00:25:04,Graffiti,40.882899850130244,-73.90534299727733,BRONX
REAL_Kingsbridge_55_1766121904,2025-12-19 00:25:04,Air Quality,40.87797706113788,-73.90358202814004,BRONX
REAL_Morris_Park_67_1766121904,2025-12-19 00:25:04,Water System,40.87311023157603,-73.85687402558166,BRONX
REAL_Kingsbridge_133_1766121904,2025-12-19 00:25:04,Derelict Vehicle,40.88299547520856,-73.90307947537154,BRONX
REAL_Coney_Island_63_1766121904,2025-12-19 00:25:04,Noise - Residential,40.58055102032377,-73.97059421661785,BROOKLYN
REAL_Midtown_182_1766121904,2025-12-19 00:25:04,Illegal Parking,40.76638927016895,-73.97453646097233,MANHATTAN
REAL_Throggs_Neck_32_1766121904,2025-12-19 00:25:04,Noise - Residential,40.81828854769832,-73.8196740289829,BRONX
REAL_Rockaway_Beach_84_1766121904,2025-12-19 00:25:04,Illegal Parking,40.58846435748721,-73.82459058687242,QUEENS
REAL_Rockaway_Beach_68_1766121904,2025-12-19 00:25:04,Illegal Parking,40.585581849396235,-73.82531326500425,QUEENS
REAL_Rockaway_Beach_42_1766121904,2025-12-19 00:25:04,Air Quality,40.59019084170242,-73.80985711521218,QUEENS
REAL_Throggs_Neck_40_1766121904,2025-12-19 00:25:04,Sewer,40.81880375420054,-73.82496451628599,BRONX
REAL_Chelsea_5_1766121904,2025-12-19 00:25:04,Heat/Hot Water,40.75493877555601,-73.99669179026543,MANHATTAN
REAL_Rockaway_Beach_38_1766121904,2025-12-19 00:25:04,Water System,40.580482604355275,-73.81793645535598,QUEENS
REAL_Rockaway_Beach_29_1766121904,2025-12-19 00:25:04,Traffic Signal Condition,40.591685725821314,-73.82456795775164,QUEENS
REAL_Throggs_Neck_55_1766121904,2025-12-19 00:25:04,Illegal Parking,40.81220787310481,-73.82270606404713,BRONX
REAL_Jamaica_176_1766121904,2025-12-19 00:25:04,Street Condition,40.699588999133205,-73.80137588959242,QUEENS
REAL_Jamaica_63_1766121904,2025-12-19 00:25:04,Other,40.715498878171324,-73.7966483073029,QUEENS
REAL_Jamaica_52_1766121904,2025-12-19 00:25:04,Noise - Street/Sidewalk,40.69652815062582,-73.7897972405116,QUEENS
REAL_Soundview_5_1766121904,2025-12-19 00:25:04,Heat/Hot Water,40.841051875709994,-73.86282862185607,BRONX
REAL_Soundview_49_1766121904,2025-12-19 00:25:04,Water System,40.828014614317865,-73.86611648942363,BRONX
REAL_Woodside_50_1766121904,2025-12-19 00:25:04,Graffiti,40.74972634378557,-73.89527540909029,QUEENS
REAL_Morris_Heights_17_1766121904,2025-12-19 00:25:04,Blocked Driveway,40.84520977851322,-73.92131216052935,BRONX
REAL_Morris_Park_49_1766121904,2025-12-19 00:25:04,Street Light Condition,40.84428817097026,-73.86051280783535,BRONX
REAL_Midtown_135_1766121904,2025-12-19 00:25:04,Noise - Commercial,40.75856949298327,-73.98227408547528,MANHATTAN
REAL_Mott_Haven_175_1766121904,2025-12-19 00:25:04,Sewer,40.812873233327565,-73.9230604946293,BRONX
REAL_Pelham_Bay_35_1766121904,2025-12-19 00:25:04,Derelict Vehicle,40.84939058018575,-73.83643212399419,BRONX
REAL_Pelham_Bay_64_1766121904,2025-12-19 00:25:04,Other,40.8279075958795,-73.82402604766747,BRONX
REAL_Pelham_Bay_1_1766121904,2025-12-19 00:25:04,Air Quality,40.845766895004225,-73.81849444454883,BRONX
REAL_Belmont_141_1766121904,2025-12-19 00:25:04,Heat/Hot Water,40.86556814263247,-73.88898989459696,BRONX
REAL_Belmont_94_1766121904,2025-12-19 00:25:04,Noise - Street/Sidewalk,40.8571760570754,-73.89263509167334,BRONX
REAL_Belmont_79_1766121904,2025-12-19 00:25:04,Noise - Vehicle,40.850024749254075,-73.90459256678398,BRONX
REAL_Belmont_66_1766121904,2025-12-19 00:25:04,Illegal Parking,40.86240002126663,-73.8871775293359,BRONX
REAL_Midtown_64_1766121904,2025-12-19 00:25:04,Illegal Parking,40.7605206866463,-73.9869862441023,MANHATTAN
REAL_Hunts_Point_62_1766121904,2025-12-19 00:25:04,Noise - Street/Sidewalk,40.81214875044716,-73.8863665393978,BRONX
REAL_Hunts_Point_53_1766121904,2025-12-19 00:25:04,Heat/Hot Water,40.801135824396056,-73.8803692453271,BRONX
REAL_Hunts_Point_46_1766121904,2025-12-19 00:25:04,Other,40.83715042448292,-73.88726110245891,BRONX
REAL_Hunts_Point_34_1766121904,2025-12-19 00:25:04,Noise - Residential,40.80552848324525,-73.88618041318884,BRONX
REAL_Hunts_Point_8_1766121904,2025-12-19 00:25:04,Traffic Signal Condition,40.80633038191096,-73.8686585768522,BRONX
REAL_Midtown_14_1766121904,2025-12-19 00:25:04,Blocked Driveway,40.752673007162265,-73.97626738284595,MANHATTAN
REAL_Mott_Haven_173_1766121904,2025-12-19 00:25:04,Noise - Residential,40.802363986067924,-73.92154583958107,BRONX
REAL_Morris_Heights_39_1766121904,2025-12-19 00:25:04,Sanitation Condition,40.85697562172174,-73.92333092105945,BRONX
REAL_Mott_Haven_156_1766121904,2025-12-19 00:25:04,Noise - Street/Sidewalk,40.80953221132323,-73.92756645550104,BRONX
REAL_Mott_Haven_128_1766121904,2025-12-19 00:25:04,Noise - Residential,40.80020333509673,-73.91553297351462,BRONX
REAL_Mott_Haven_108_1766121904,2025-12-19 00:25:04,Water System,40.81527377510074,-73.928529518181,BRONX
REAL_Mott_Haven_77_1766121904,2025-12-19 00:25:04,Street Condition,40.815950179059364,-73.92616822748717,BRONX
REAL_Mott_Haven_75_1766121904,2025-12-19 00:25:04,Sewer,40.815218785674524,-73.91413849092018,BRONX
REAL_Mott_Haven_48_1766121904,2025-12-19 00:25:04,Heat/Hot Water,40.80444039958542,-73.92263777813743,BRONX
REAL_Mott_Haven_38_1766121904,2025-12-19 00:25:04,Rodent,40.815783121318596,-73.92724626759286,BRONX
REAL_Midtown_111_1766121904,2025-12-19 00:25:04,Homeless Person Assistance,40.759752552814646,-73.97947197870151,MANHATTAN
REAL_Morris_Park_16_1766121904,2025-12-19 00:25:04,Street Condition,40.85834386565836,-73.86108108377762,BRONX
REAL_Mott_Haven_3_1766121904,2025-12-19 00:25:04,Street Light Condition,40.79675070980803,-73.921398082053,BRONX
REAL_Morris_Heights_74_1766121904,2025-12-19 00:25:04,Street Condition,40.85490353312097,-73.91678437928526,BRONX
REAL_Morris_Heights_64_1766121904,2025-12-19 00:25:04,Illegal Parking,40.85357895283904,-73.92537175356055,BRONX
REAL_Morris_Heights_57_1766121904,2025-12-19 00:25:04,Noise - Residential,40.86151111821557,-73.91836733228483,BRONX
REAL_Morris_Heights_52_1766121904,2025-12-19 00:25:04,Noise - Residential,40.84454777432763,-73.91603772384418,BRONX
REAL_Woodside_48_1766121904,2025-12-19 00:25:04,Noise - Residential,40.74607051866049,-73.91687200786536,QUEENS
REAL_Woodside_84_1766121904,2025-12-19 00:25:04,Graffiti,40.73645360397018,-73.91533365158374,QUEENS
REAL_St_George_22_1766121904,2025-12-19 00:25:04,Other,40.64862052735178,-74.07933061217501,STATEN ISLAND
REAL_Chelsea_111_1766121904,2025-12-19 00:25:04,Noise - Residential,40.747573935385766,-73.9906538792215,MANHATTAN
REAL_Upper_West_Side_23_1766121904,2025-12-19 00:25:04,Noise - Residential,40.77228608448801,-73.96874940919581,MANHATTAN
REAL_Forest_Hills_44_1766121904,2025-12-19 00:25:04,Blocked Driveway,40.7259270986234,-73.85462589462705,QUEENS
REAL_Astoria_23_1766121904,2025-12-19 00:25:04,Rodent,40.779207353626305,-73.92525286048915,QUEENS
REAL_Astoria_27_1766121904,2025-12-19 00:25:04,Traffic Signal Condition,40.77591508863059,-73.91980293797016,QUEENS
REAL_St_George_116_1766121904,2025-12-19 00:25:04,Heat/Hot Water,40.64181912626306,-74.05402184194145,STATEN ISLAND
REAL_Astoria_48_1766121904,2025-12-19 00:25:04,Graffiti,40.77245443996835,-73.93983224131084,QUEENS
REAL_Pelham_Bay_37_1766121904,2025-12-19 00:25:04,Illegal Parking,40.85177350571747,-73.82753963910224,BRONX
REAL_Flushing_97_1766121904,2025-12-19 00:25:04,Sewer,40.77608444698741,-73.82869983178159,QUEENS
REAL_Soundview_116_1766121904,2025-12-19 00:25:04,Blocked Driveway,40.81539223097154,-73.86504230703699,BRONX
REAL_Astoria_126_1766121904,2025-12-19 00:25:04,Street Light Condition,40.76725483140238,-73.9265122230504,QUEENS
REAL_Flushing_81_1766121904,2025-12-19 00:25:04,Blocked Driveway,40.78449257429789,-73.82264649495738,QUEENS
REAL_Long_Island_City_23_1766121904,2025-12-19 00:25:04,Heat/Hot Water,40.74128254666557,-73.95746507663294,QUEENS
REAL_Long_Island_City_37_1766121904,2025-12-19 00:25:04,Homeless Person Assistance,40.751956294960955,-73.94568455400483,QUEENS
REAL_Long_Island_City_38_1766121904,2025-12-19 00:25:04,Noise - Residential,40.76260091616873,-73.95135001203971,QUEENS
REAL_Flushing_0_1766121904,2025-12-19 00:25:04,Noise - Residential,40.76166110262558,-73.84012980805265,QUEENS
REAL_St_George_64_1766121904,2025-12-19 00:25:04,Street Condition,40.6433200858369,-74.07177419328634,STATEN ISLAND
REAL_Astoria_5_1766121904,2025-12-19 00:25:04,Street Condition,40.76415460409918,-73.94624212223789,QUEENS
REAL_St_George_111_1766121904,2025-12-19 00:25:04,Blocked Driveway,40.65078818196119,-74.0745439220074,STATEN ISLAND
REAL_Coney_Island_64_1766121904,2025-12-19 00:25:04,Noise - Residential,40.56636821234458,-73.97748690777455,BROOKLYN
REAL_Greenpoint_19_1766121904,2025-12-19 00:25:04,Noise - Street/Sidewalk,40.71843456246729,-73.95004730829893,BROOKLYN
REAL_Coney_Island_87_1766121904,2025-12-19 00:25:04,Water System,40.57411873077028,-73.97772784376005,BROOKLYN
REAL_Belmont_41_1766035504,2025-12-18 00:25:04,Noise - Street/Sidewalk,40.86317068453084,-73.87831437633051,BRONX
REAL_Belmont_136_1766035504,2025-12-18 00:25:04,Homeless Person Assistance,40.861218254299395,-73.90791494850154,BRONX
REAL_East_Harlem_64_1766035504,2025-12-18 00:25:04,Air Quality,40.79439540864862,-73.95386878061119,MANHATTAN
REAL_Morris_Park_26_1766035504,2025-12-18 00:25:04,Noise - Residential,40.85059059771688,-73.86201164029792,BRONX
REAL_Morris_Park_21_1766035504,2025-12-18 00:25:04,Noise - Street/Sidewalk,40.85988571558372,-73.85774181691097,BRONX
REAL_Mott_Haven_2_1766035504,2025-12-18 00:25:04,Heat/Hot Water,40.79539789507879,-73.92164975657441,BRONX
REAL_St_George_83_1766035504,2025-12-18 00:25:04,Noise - Vehicle,40.62870150894237,-74.0626198266809,STATEN ISLAND
REAL_Lower_East_Side_32_1766035504,2025-12-18 00:25:04,Street Condition,40.71550430266463,-74.00465196833808,MANHATTAN
REAL_Port_Richmond_87_1766035504,2025-12-18 00:25:04,Illegal Parking,40.62916389029036,-74.1367979025321,STATEN ISLAND
REAL_Mott_Haven_22_1766035504,2025-12-18 00:25:04,Traffic Signal Condition,40.819761926716055,-73.91459707210437,BRONX
REAL_Lower_East_Side_41_1766035504,2025-12-18 00:25:04,General Construction,40.72083289801416,-73.98420841186093,MANHATTAN
REAL_Sunset_Park_60_1766035504,2025-12-18 00:25:04,Sanitation Condition,40.64553126209822,-74.01416434575033,BROOKLYN
REAL_Lower_East_Side_42_1766035504,2025-12-18 00:25:04,Noise - Commercial,40.71089348498965,-73.99208485892446,MANHATTAN
REAL_Mott_Haven_64_1766035504,2025-12-18 00:25:04,Illegal Parking,40.80396940624462,-73.9295748015829,BRONX
REAL_East_Harlem_90_1766035504,2025-12-18 00:25:04,Homeless Person Assistance,40.78768314471662,-73.94626505488554,MANHATTAN
REAL_Morris_Heights_94_1766035504,2025-12-18 00:25:04,Derelict Vehicle,40.85144872103453,-73.91658595935925,BRONX
REAL_Morris_Heights_100_1766035504,2025-12-18 00:25:04,Noise - Commercial,40.84090645107558,-73.91124737026863,BRONX
REAL_Sunset_Park_87_1766035504,2025-12-18 00:25:04,Street Condition,40.634069706485576,-74.01353580424352,BROOKLYN
REAL_Long_Island_City_35_1766035504,2025-12-18 00:25:04,Noise - Commercial,40.740211862037555,-73.96574014755747,QUEENS
REAL_Morris_Heights_71_1766035504,2025-12-18 00:25:04,Noise - Vehicle,40.873515169644335,-73.90264701753071,BRONX
REAL_East_Harlem_123_1766035504,2025-12-18 00:25:04,Heat/Hot Water,40.794941106584986,-73.93486734694008,MANHATTAN
REAL_East_Harlem_133_1766035504,2025-12-18 00:25:04,Homeless Person Assistance,40.79761048683837,-73.93126779558311,MANHATTAN
REAL_Coney_Island_77_1766035504,2025-12-18 00:25:04,Noise - Street/Sidewalk,40.56651106865127,-73.96731882675414,BROOKLYN
REAL_Washington_Heights_16_1766035504,2025-12-18 00:25:04,Heat/Hot Water,40.83423804959519,-73.9374939066665,MANHATTAN
REAL_Washington_Heights_45_1766035504,2025-12-18 00:25:04,Heat/Hot Water,40.843815393041304,-73.93689880722955,MANHATTAN
REAL_Coney_Island_69_1766035504,2025-12-18 00:25:04,Noise - Residential,40.57073485994784,-73.97383898134046,BROOKLYN
REAL_Port_Richmond_62_1766035504,2025-12-18 00:25:04,Street Condition,40.63474787024362,-74.1292921536915,STATEN ISLAND
REAL_Washington_Heights_62_1766035504,2025-12-18 00:25:04,Sanitation Condition,40.85434744850905,-73.94548989704516,MANHATTAN
REAL_Pelham_Bay_23_1766035504,2025-12-18 00:25:04,Heat/Hot Water,40.86262400731239,-73.83825340206224,BRONX
REAL_Morris_Heights_56_1766035504,2025-12-18 00:25:04,Street Condition,40.846689091635284,-73.92171394939892,BRONX
REAL_Washington_Heights_71_1766035504,2025-12-18 00:25:04,Sanitation Condition,40.84277791517447,-73.94055334186318,MANHATTAN
REAL_Belmont_124_1766035504,2025-12-18 00:25:04,Sanitation Condition,40.85603653365835,-73.88159611093099,BRONX
REAL_Astoria_56_1766035504,2025-12-18 00:25:04,Street Light Condition,40.760637682461976,-73.9333393028546,QUEENS
REAL_Hunts_Point_159_1766035504,2025-12-18 00:25:04,Heat/Hot Water,40.80099697622135,-73.88137355179377,BRONX
REAL_Stapleton_56_1766035504,2025-12-18 00:25:04,Illegal Parking,40.62507938155683,-74.057333286837,STATEN ISLAND
REAL_Hunts_Point_22_1766035504,2025-12-18 00:25:04,Blocked Driveway,40.81306940186264,-73.87984681718711,BRONX
REAL_Harlem_2_1766035504,2025-12-18 00:25:04,Homeless Person Assistance,40.81564220065301,-73.94422983088067,MANHATTAN
REAL_Pelham_Bay_77_1766035504,2025-12-18 00:25:04,Illegal Parking,40.837923129195104,-73.82688603682432,BRONX
REAL_Astoria_4_1766035504,2025-12-18 00:25:04,Heat/Hot Water,40.78556810724123,-73.930480712743,QUEENS
REAL_Greenpoint_54_1766035504,2025-12-18 00:25:04,Sewer,40.73569908466805,-73.96696656003304,BROOKLYN
REAL_Greenpoint_27_1766035504,2025-12-18 00:25:04,Street Light Condition,40.73053854368213,-73.93656699872929,BROOKLYN
REAL_Hunts_Point_75_1766035504,2025-12-18 00:25:04,Traffic Signal Condition,40.81828736202252,-73.87650823867499,BRONX
REAL_Sunset_Park_104_1766035504,2025-12-18 00:25:04,Noise - Vehicle,40.62100455815746,-74.01455336037006,BROOKLYN
REAL_Financial_District_23_1766035504,2025-12-18 00:25:04,Water System,40.70401759351016,-74.00594511447551,MANHATTAN
REAL_Tottenville_33_1766035504,2025-12-18 00:25:04,Illegal Parking,40.503491897129216,-74.24459224612458,STATEN ISLAND
REAL_Hunts_Point_106_1766035504,2025-12-18 00:25:04,Air Quality,40.82452036560979,-73.86829530946025,BRONX
REAL_Parkchester_5_1766035504,2025-12-18 00:25:04,Noise - Vehicle,40.83698584662313,-73.84990652392239,BRONX
REAL_Hunts_Point_131_1766035504,2025-12-18 00:25:04,Heat/Hot Water,40.81477658415278,-73.88564089879118,BRONX
REAL_Hunts_Point_148_1766035504,2025-12-18 00:25:04,Blocked Driveway,40.81915088802652,-73.87222780835148,BRONX
REAL_Bay_Ridge_67_1766035504,2025-12-18 00:25:04,Noise - Commercial,40.623317725156,-74.0376880423647,BROOKLYN
REAL_Belmont_85_1766035504,2025-12-18 00:25:04,Heat/Hot Water,40.85372993921133,-73.88963410628554,BRONX
REAL_Lower_East_Side_72_1766035504,2025-12-18 00:25:04,Homeless Person Assistance,40.707227349397705,-73.99090533553749,MANHATTAN
REAL_Belmont_92_1766035504,2025-12-18 00:25:04,Sanitation Condition,40.853678393382886,-73.89231814908844,BRONX
REAL_Mott_Haven_223_1766035504,2025-12-18 00:25:04,Noise - Residential,40.814393153369814,-73.91700292483095,BRONX
REAL_Mott_Haven_200_1766035504,2025-12-18 00:25:04,Noise - Residential,40.80675611681524,-73.92228597385058,BRONX
REAL_St_George_127_1766035504,2025-12-18 00:25:04,Graffiti,40.64179063930085,-74.07778508943302,STATEN ISLAND
REAL_Mott_Haven_174_1766035504,2025-12-18 00:25:04,Sanitation Condition,40.809416538973174,-73.91655326017516,BRONX
REAL_Bedford_Stuyvesant_190_1766035504,2025-12-18 00:25:04,Street Light Condition,40.68564240737739,-73.93943476158809,BROOKLYN
REAL_Mott_Haven_167_1766035504,2025-12-18 00:25:04,Noise - Street/Sidewalk,40.82308053650374,-73.92633242606686,BRONX
REAL_Mott_Haven_164_1766035504,2025-12-18 00:25:04,Graffiti,40.81241089759582,-73.92769973314928,BRONX
REAL_Stapleton_12_1766035504,2025-12-18 00:25:04,Street Condition,40.632592095920025,-74.07754162788424,STATEN ISLAND
REAL_Mott_Haven_163_1766035504,2025-12-18 00:25:04,Sewer,40.81515326885962,-73.92712926252831,BRONX
REAL_Stapleton_11_1766035504,2025-12-18 00:25:04,Heat/Hot Water,40.614125998737464,-74.08747924492887,STATEN ISLAND
REAL_Belmont_119_1766035504,2025-12-18 00:25:04,Blocked Driveway,40.84819792631625,-73.8869525676833,BRONX
REAL_Mott_Haven_137_1766035504,2025-12-18 00:25:04,Sewer,40.80921782324721,-73.93115877743539,BRONX
REAL_Harlem_116_1766035504,2025-12-18 00:25:04,Illegal Parking,40.80207120462987,-73.93902731973095,MANHATTAN
REAL_Morris_Heights_53_1766035504,2025-12-18 00:25:04,Noise - Residential,40.85287604189572,-73.92751499933759,BRONX
REAL_Jackson_Heights_105_1766035504,2025-12-18 00:25:04,Noise - Residential,40.75408862489109,-73.88279770980218,QUEENS
REAL_Long_Island_City_77_1766035504,2025-12-18 00:25:04,Noise - Vehicle,40.74708748570603,-73.93747212105274,QUEENS
REAL_Soundview_106_1766035504,2025-12-18 00:25:04,Other,40.83268144181593,-73.85844271305906,BRONX
REAL_New_Dorp_48_1766035504,2025-12-18 00:25:04,Other,40.569844394501565,-74.11253032359694,STATEN ISLAND
REAL_Jamaica_129_1766035504,2025-12-18 00:25:04,Illegal Parking,40.70155697746597,-73.79499442351226,QUEENS
REAL_Jamaica_146_1766035504,2025-12-18 00:25:04,Noise - Commercial,40.706927757348495,-73.79799700804908,QUEENS
REAL_New_Dorp_58_1766035504,2025-12-18 00:25:04,Derelict Vehicle,40.58571505252251,-74.11892348593159,STATEN ISLAND
REAL_Bushwick_118_1766035504,2025-12-18 00:25:04,Blocked Driveway,40.696755613254034,-73.92433502390136,BROOKLYN
REAL_Bushwick_112_1766035504,2025-12-18 00:25:04,Noise - Residential,40.71231863553959,-73.9214764274056,BROOKLYN
REAL_Crown_Heights_50_1766035504,2025-12-18 00:25:04,Homeless Person Assistance,40.668994178182466,-73.95149249016404,BROOKLYN
REAL_Jackson_Heights_2_1766035504,2025-12-18 00:25:04,Blocked Driveway,40.76177325490039,-73.88654025171698,QUEENS
REAL_Bushwick_86_1766035504,2025-12-18 00:25:04,Sewer,40.69471497321092,-73.92902225153159,BROOKLYN
REAL_Rockaway_Beach_30_1766035504,2025-12-18 00:25:04,Sanitation Condition,40.58293638492476,-73.81106274817154,QUEENS
REAL_New_Dorp_19_1766035504,2025-12-18 00:25:04,Other,40.57401024929193,-74.1326791461404,STATEN ISLAND
REAL_Forest_Hills_62_1766035504,2025-12-18 00:25:04,Sewer,40.7217189963065,-73.84821372635986,QUEENS
REAL_Crown_Heights_85_1766035504,2025-12-18 00:25:04,Noise - Street/Sidewalk,40.675510697432024,-73.93962206899437,BROOKLYN
REAL_Rockaway_Beach_71_1766035504,2025-12-18 00:25:04,Air Quality,40.58616220822086,-73.81795295388655,QUEENS
REAL_Rockaway_Beach_73_1766035504,2025-12-18 00:25:04,Traffic Signal Condition,40.5919049123955,-73.8186528686515,QUEENS
REAL_New_Dorp_62_1766035504,2025-12-18 00:25:04,Sanitation Condition,40.57272534319179,-74.10806720591788,STATEN ISLAND
REAL_Forest_Hills_30_1766035504,2025-12-18 00:25:04,Noise - Street/Sidewalk,40.72750141381482,-73.84220710557724,QUEENS
REAL_Jamaica_65_1766035504,2025-12-18 00:25:04,Illegal Parking,40.684215026392266,-73.79440402182817,QUEENS
REAL_Jackson_Heights_22_1766035504,2025-12-18 00:25:04,Heat/Hot Water,40.74513580770482,-73.87354485434433,QUEENS
REAL_Morris_Park_42_1766035504,2025-12-18 00:25:04,Noise - Residential,40.8569050008737,-73.86468474351786,BRONX
REAL_New_Dorp_32_1766035504,2025-12-18 00:25:04,Heat/Hot Water,40.57030597657451,-74.12379037808962,STATEN ISLAND
REAL_Jackson_Heights_113_1766035504,2025-12-18 00:25:04,Noise - Residential,40.752646207951905,-73.88957702251165,QUEENS
REAL_Red_Hook_55_1766035504,2025-12-18 00:25:04,Rodent,40.679548705011186,-74.02421595089088,BROOKLYN
REAL_Red_Hook_50_1766035504,2025-12-18 00:25:04,Sanitation Condition,40.67913265514803,-74.00841338201644,BROOKLYN
REAL_Jackson_Heights_94_1766035504,2025-12-18 00:25:04,Heat/Hot Water,40.75202717204432,-73.89142657747422,QUEENS
REAL_Woodside_18_1766035504,2025-12-18 00:25:04,Noise - Residential,40.74721552712175,-73.90262249807861,QUEENS
REAL_Red_Hook_37_1766035504,2025-12-18 00:25:04,Air Quality,40.66920702756563,-74.00282649940856,BROOKLYN
REAL_Soundview_57_1766035504,2025-12-18 00:25:04,Sewer,40.83241439063683,-73.86119530599208,BRONX
REAL_New_Dorp_28_1766035504,2025-12-18 00:25:04,Illegal Parking,40.58057671304056,-74.12001497521028,STATEN ISLAND
REAL_Jackson_Heights_80_1766035504,2025-12-18 00:25:04,Street Light Condition,40.74519429290849,-73.88224378212357,QUEENS
REAL_Soundview_78_1766035504,2025-12-18 00:25:04,Graffiti,40.83642852961009,-73.85999943969539,BRONX
REAL_Crown_Heights_23_1766035504,2025-12-18 00:25:04,Noise - Residential,40.65953626208878,-73.93979948104399,BROOKLYN
REAL_East_Village_139_1766035504,2025-12-18 00:25:04,Noise - Residential,40.72915022613097,-73.97776904915096,MANHATTAN
REAL_Dumbo_38_1766035504,2025-12-18 00:25:04,Noise - Residential,40.70592099454015,-73.9919195785133,BROOKLYN
REAL_Jamaica_8_1766035504,2025-12-18 00:25:04,Noise - Residential,40.70696238310524,-73.78274531283034,QUEENS
REAL_Soundview_100_1766035504,2025-12-18 00:25:04,Traffic Signal Condition,40.8207561733831,-73.85942162969958,BRONX
REAL_Dumbo_6_1766035504,2025-12-18 00:25:04,Heat/Hot Water,40.695882680454595,-73.99843947281393,BROOKLYN
REAL_Jamaica_39_1766035504,2025-12-18 00:25:04,Blocked Driveway,40.71084354604013,-73.78910552418047,QUEENS
REAL_Forest_Hills_28_1766035504,2025-12-18 00:25:04,Heat/Hot Water,40.711536296707976,-73.84047776592998,QUEENS
REAL_Riverdale_4_1766035504,2025-12-18 00:25:04,Heat/Hot Water,40.905659897021835,-73.90651383441076,BRONX
REAL_Forest_Hills_27_1766035504,2025-12-18 00:25:04,Noise - Residential,40.714486359203754,-73.84391134150589,QUEENS
REAL_Brooklyn_Heights_9_1766035504,2025-12-18 00:25:04,Homeless Person Assistance,40.68184622555589,-73.99443273742715,BROOKLYN
REAL_Williamsburg_76_1766035504,2025-12-18 00:25:04,Noise - Residential,40.71335604763863,-73.96479332115497,BROOKLYN
REAL_Fordham_114_1766035504,2025-12-18 00:25:04,Water System,40.85850242031393,-73.88107310117309,BRONX
REAL_Bedford_Stuyvesant_91_1766035504,2025-12-18 00:25:04,Street Light Condition,40.68833084951131,-73.94014926437052,BROOKLYN
REAL_St_George_8_1766035504,2025-12-18 00:25:04,Heat/Hot Water,40.633417437729456,-74.07236047543232,STATEN ISLAND
REAL_Williamsburg_42_1766035504,2025-12-18 00:25:04,Noise - Street/Sidewalk,40.69779940495714,-73.95487127433539,BROOKLYN
REAL_Kingsbridge_1_1766035504,2025-12-18 00:25:04,Heat/Hot Water,40.878493682538526,-73.90818392006024,BRONX
REAL_Kingsbridge_5_1766035504,2025-12-18 00:25:04,Blocked Driveway,40.86895226885061,-73.9018773205091,BRONX
REAL_Inwood_62_1766035504,2025-12-18 00:25:04,Street Condition,40.86755832197235,-73.91299828030523,MANHATTAN
REAL_Flushing_14_1766035504,2025-12-18 00:25:04,Noise - Street/Sidewalk,40.7515445176356,-73.82675739194606,QUEENS
REAL_Bedford_Stuyvesant_117_1766035504,2025-12-18 00:25:04,Illegal Parking,40.691861861038504,-73.94852384376408,BROOKLYN
REAL_Great_Kills_37_1766035504,2025-12-18 00:25:04,Noise - Commercial,40.55538195331522,-74.14308816663764,STATEN ISLAND
REAL_Flushing_7_1766035504,2025-12-18 00:25:04,Noise - Residential,40.770021332331574,-73.84704675532653,QUEENS
REAL_Kingsbridge_151_1766035504,2025-12-18 00:25:04,Street Condition,40.863421093200515,-73.90717525068911,BRONX
REAL_Morris_Heights_2_1766035504,2025-12-18 00:25:04,Graffiti,40.860403002291676,-73.91648068606958,BRONX
REAL_Morris_Heights_8_1766035504,2025-12-18 00:25:04,Homeless Person Assistance,40.84806407622288,-73.91232546907972,BRONX
REAL_Morris_Heights_14_1766035504,2025-12-18 00:25:04,Noise - Street/Sidewalk,40.85310747672773,-73.91894416779792,BRONX
